Tg,Tf,theta,R,tau_a
283.15,423.15,14,439335,0.15000000000000002
283.15,428.15,14,439335,0.15000000000000002
283.15,433.15,14,439335,0.15000000000000002
283.15,413.15,16,439335,0.15000000000000002
283.15,418.15,16,439335,0.15000000000000002
283.15,423.15,16,439335,0.15000000000000002
283.15,428.15,16,439335,0.15000000000000002
283.15,433.15,16,439335,0.15000000000000002
283.15,413.15,18,439335,0.15000000000000002
283.15,418.15,18,439335,0.15000000000000002
283.15,423.15,18,439335,0.15000000000000002
283.15,428.15,18,439335,0.15000000000000002
283.15,433.15,18,439335,0.15000000000000002
283.15,413.15,20,439335,0.15000000000000002
283.15,418.15,20,439335,0.15000000000000002
283.15,423.15,20,439335,0.15000000000000002
283.15,428.15,20,439335,0.15000000000000002
283.15,433.15,20,439335,0.15000000000000002
283.15,413.15,22,439335,0.15000000000000002
283.15,418.15,22,439335,0.15000000000000002
283.15,423.15,22,439335,0.15000000000000002
283.15,428.15,22,439335,0.15000000000000002
283.15,433.15,22,439335,0.15000000000000002
283.15,413.15,24,439335,0.15000000000000002
283.15,418.15,24,439335,0.15000000000000002
283.15,423.15,24,439335,0.15000000000000002
283.15,428.15,24,439335,0.15000000000000002
283.15,433.15,24,439335,0.15000000000000002
283.15,413.15,0,439335,0.2
283.15,418.15,0,439335,0.2
283.15,423.15,0,439335,0.2
283.15,428.15,0,439335,0.2
283.15,433.15,0,439335,0.2
283.15,413.15,2,439335,0.2
283.15,418.15,2,439335,0.2
283.15,423.15,2,439335,0.2
283.15,428.15,2,439335,0.2
283.15,433.15,2,439335,0.2
283.15,413.15,4,439335,0.2
283.15,418.15,4,439335,0.2
283.15,423.15,4,439335,0.2
283.15,428.15,4,439335,0.2
283.15,433.15,4,439335,0.2
283.15,413.15,6,439335,0.2
283.15,418.15,6,439335,0.2
283.15,423.15,6,439335,0.2
283.15,428.15,6,439335,0.2
283.15,433.15,6,439335,0.2
283.15,413.15,8,439335,0.2
283.15,418.15,8,439335,0.2
283.15,423.15,8,439335,0.2
283.15,428.15,8,439335,0.2
283.15,433.15,8,439335,0.2
283.15,413.15,10,439335,0.2
283.15,418.15,10,439335,0.2
283.15,423.15,10,439335,0.2
283.15,428.15,10,439335,0.2
283.15,433.15,10,439335,0.2
283.15,413.15,12,439335,0.2
283.15,418.15,12,439335,0.2
283.15,423.15,12,439335,0.2
283.15,428.15,12,439335,0.2
283.15,433.15,12,439335,0.2
283.15,413.15,14,439335,0.2
283.15,418.15,14,439335,0.2
283.15,423.15,14,439335,0.2
283.15,428.15,14,439335,0.2
283.15,433.15,14,439335,0.2
283.15,413.15,16,439335,0.2
283.15,418.15,16,439335,0.2
283.15,423.15,16,439335,0.2
283.15,428.15,16,439335,0.2
283.15,433.15,16,439335,0.2
283.15,413.15,18,439335,0.2
283.15,418.15,18,439335,0.2
283.15,423.15,18,439335,0.2
283.15,428.15,18,439335,0.2
283.15,433.15,18,439335,0.2
283.15,413.15,20,439335,0.2
283.15,418.15,20,439335,0.2
283.15,423.15,20,439335,0.2
283.15,428.15,20,439335,0.2
283.15,433.15,20,439335,0.2
283.15,413.15,22,439335,0.2
283.15,418.15,22,439335,0.2
283.15,423.15,22,439335,0.2
283.15,428.15,22,439335,0.2
283.15,433.15,22,439335,0.2
283.15,413.15,24,439335,0.2
283.15,418.15,24,439335,0.2
283.15,423.15,24,439335,0.2
283.15,428.15,24,439335,0.2
283.15,433.15,24,439335,0.2
283.15,413.15,0,439335,0.25
283.15,418.15,0,439335,0.25
283.15,423.15,0,439335,0.25
283.15,428.15,0,439335,0.25
283.15,433.15,0,439335,0.25
283.15,413.15,2,439335,0.25
283.15,418.15,2,439335,0.25
283.15,423.15,2,439335,0.25
283.15,428.15,2,439335,0.25
283.15,433.15,2,439335,0.25
283.15,413.15,4,439335,0.25
283.15,418.15,4,439335,0.25
283.15,423.15,4,439335,0.25
283.15,428.15,4,439335,0.25
283.15,433.15,4,439335,0.25
283.15,413.15,6,439335,0.25
283.15,418.15,6,439335,0.25
283.15,423.15,6,439335,0.25
283.15,428.15,6,439335,0.25
283.15,433.15,6,439335,0.25
283.15,413.15,8,439335,0.25
283.15,418.15,8,439335,0.25
283.15,423.15,8,439335,0.25
283.15,428.15,8,439335,0.25
283.15,433.15,8,439335,0.25
283.15,413.15,10,439335,0.25
283.15,418.15,10,439335,0.25
283.15,423.15,10,439335,0.25
283.15,428.15,10,439335,0.25
283.15,433.15,10,439335,0.25
283.15,413.15,12,439335,0.25
283.15,418.15,12,439335,0.25
283.15,423.15,12,439335,0.25
283.15,428.15,12,439335,0.25
283.15,433.15,12,439335,0.25
283.15,413.15,14,439335,0.25
283.15,418.15,14,439335,0.25
283.15,423.15,14,439335,0.25
283.15,428.15,14,439335,0.25
283.15,433.15,14,439335,0.25
283.15,413.15,16,439335,0.25
283.15,418.15,16,439335,0.25
283.15,423.15,16,439335,0.25
283.15,428.15,16,439335,0.25
283.15,433.15,16,439335,0.25
283.15,413.15,18,439335,0.25
283.15,418.15,18,439335,0.25
283.15,423.15,18,439335,0.25
283.15,428.15,18,439335,0.25
283.15,433.15,18,439335,0.25
283.15,413.15,20,439335,0.25
283.15,418.15,20,439335,0.25
283.15,423.15,20,439335,0.25
283.15,428.15,20,439335,0.25
283.15,433.15,20,439335,0.25
283.15,413.15,22,439335,0.25
283.15,418.15,22,439335,0.25
283.15,423.15,22,439335,0.25
283.15,428.15,22,439335,0.25
283.15,433.15,22,439335,0.25
283.15,413.15,24,439335,0.25
283.15,418.15,24,439335,0.25
283.15,423.15,24,439335,0.25
283.15,428.15,24,439335,0.25
283.15,433.15,24,439335,0.25
283.15,413.15,0,439335,0.30000000000000004
283.15,418.15,0,439335,0.30000000000000004
283.15,423.15,0,439335,0.30000000000000004
283.15,428.15,0,439335,0.30000000000000004
283.15,433.15,0,439335,0.30000000000000004
283.15,413.15,2,439335,0.30000000000000004
283.15,418.15,2,439335,0.30000000000000004
283.15,423.15,2,439335,0.30000000000000004
283.15,428.15,2,439335,0.30000000000000004
283.15,433.15,2,439335,0.30000000000000004
283.15,413.15,4,439335,0.30000000000000004
283.15,418.15,4,439335,0.30000000000000004
283.15,423.15,4,439335,0.30000000000000004
283.15,428.15,4,439335,0.30000000000000004
283.15,433.15,4,439335,0.30000000000000004
283.15,413.15,6,439335,0.30000000000000004
283.15,418.15,6,439335,0.30000000000000004
283.15,423.15,6,439335,0.30000000000000004
283.15,428.15,6,439335,0.30000000000000004
283.15,433.15,6,439335,0.30000000000000004
283.15,413.15,8,439335,0.30000000000000004
283.15,418.15,8,439335,0.30000000000000004
283.15,423.15,8,439335,0.30000000000000004
283.15,428.15,8,439335,0.30000000000000004
283.15,433.15,8,439335,0.30000000000000004
283.15,413.15,10,439335,0.30000000000000004
283.15,418.15,10,439335,0.30000000000000004
283.15,423.15,10,439335,0.30000000000000004
283.15,428.15,10,439335,0.30000000000000004
283.15,433.15,10,439335,0.30000000000000004
283.15,413.15,12,439335,0.30000000000000004
283.15,418.15,12,439335,0.30000000000000004
283.15,423.15,12,439335,0.30000000000000004
283.15,428.15,12,439335,0.30000000000000004
283.15,433.15,12,439335,0.30000000000000004
283.15,413.15,14,439335,0.30000000000000004
283.15,418.15,14,439335,0.30000000000000004
283.15,423.15,14,439335,0.30000000000000004
283.15,428.15,14,439335,0.30000000000000004
283.15,433.15,14,439335,0.30000000000000004
283.15,413.15,16,439335,0.30000000000000004
283.15,418.15,16,439335,0.30000000000000004
283.15,423.15,16,439335,0.30000000000000004
283.15,428.15,16,439335,0.30000000000000004
283.15,433.15,16,439335,0.30000000000000004
283.15,413.15,18,439335,0.30000000000000004
283.15,418.15,18,439335,0.30000000000000004
283.15,423.15,18,439335,0.30000000000000004
283.15,428.15,18,439335,0.30000000000000004
283.15,433.15,18,439335,0.30000000000000004
283.15,413.15,20,439335,0.30000000000000004
283.15,418.15,20,439335,0.30000000000000004
283.15,423.15,20,439335,0.30000000000000004
283.15,428.15,20,439335,0.30000000000000004
283.15,433.15,20,439335,0.30000000000000004
283.15,413.15,22,439335,0.30000000000000004
283.15,418.15,22,439335,0.30000000000000004
283.15,423.15,22,439335,0.30000000000000004
283.15,428.15,22,439335,0.30000000000000004
283.15,433.15,22,439335,0.30000000000000004
283.15,413.15,24,439335,0.30000000000000004
283.15,418.15,24,439335,0.30000000000000004
283.15,423.15,24,439335,0.30000000000000004
283.15,428.15,24,439335,0.30000000000000004
283.15,433.15,24,439335,0.30000000000000004
283.15,413.15,0,439335,0.35000000000000003
283.15,418.15,0,439335,0.35000000000000003
283.15,423.15,0,439335,0.35000000000000003
283.15,428.15,0,439335,0.35000000000000003
283.15,433.15,0,439335,0.35000000000000003
283.15,413.15,2,439335,0.35000000000000003
283.15,418.15,2,439335,0.35000000000000003
283.15,423.15,2,439335,0.35000000000000003
283.15,428.15,2,439335,0.35000000000000003
283.15,433.15,2,439335,0.35000000000000003
283.15,413.15,4,439335,0.35000000000000003
283.15,418.15,4,439335,0.35000000000000003
283.15,423.15,4,439335,0.35000000000000003
283.15,428.15,4,439335,0.35000000000000003
283.15,433.15,4,439335,0.35000000000000003
283.15,413.15,6,439335,0.35000000000000003
283.15,418.15,6,439335,0.35000000000000003
283.15,423.15,6,439335,0.35000000000000003
283.15,428.15,6,439335,0.35000000000000003
283.15,433.15,6,439335,0.35000000000000003
283.15,413.15,8,439335,0.35000000000000003
283.15,418.15,8,439335,0.35000000000000003
283.15,423.15,8,439335,0.35000000000000003
283.15,428.15,8,439335,0.35000000000000003
283.15,433.15,8,439335,0.35000000000000003
283.15,413.15,10,439335,0.35000000000000003
283.15,418.15,10,439335,0.35000000000000003
283.15,423.15,10,439335,0.35000000000000003
283.15,428.15,10,439335,0.35000000000000003
283.15,433.15,10,439335,0.35000000000000003
283.15,413.15,12,439335,0.35000000000000003
283.15,418.15,12,439335,0.35000000000000003
283.15,423.15,12,439335,0.35000000000000003
283.15,428.15,12,439335,0.35000000000000003
283.15,433.15,12,439335,0.35000000000000003
283.15,413.15,14,439335,0.35000000000000003
283.15,418.15,14,439335,0.35000000000000003
283.15,423.15,14,439335,0.35000000000000003
283.15,428.15,14,439335,0.35000000000000003
283.15,433.15,14,439335,0.35000000000000003
283.15,413.15,16,439335,0.35000000000000003
283.15,418.15,16,439335,0.35000000000000003
283.15,423.15,16,439335,0.35000000000000003
283.15,428.15,16,439335,0.35000000000000003
283.15,433.15,16,439335,0.35000000000000003
283.15,413.15,18,439335,0.35000000000000003
283.15,418.15,18,439335,0.35000000000000003
283.15,423.15,18,439335,0.35000000000000003
283.15,428.15,18,439335,0.35000000000000003
283.15,433.15,18,439335,0.35000000000000003
283.15,413.15,20,439335,0.35000000000000003
283.15,418.15,20,439335,0.35000000000000003
283.15,423.15,20,439335,0.35000000000000003
283.15,428.15,20,439335,0.35000000000000003
283.15,433.15,20,439335,0.35000000000000003
283.15,413.15,22,439335,0.35000000000000003
283.15,418.15,22,439335,0.35000000000000003
283.15,423.15,22,439335,0.35000000000000003
283.15,428.15,22,439335,0.35000000000000003
283.15,433.15,22,439335,0.35000000000000003
283.15,413.15,24,439335,0.35000000000000003
283.15,418.15,24,439335,0.35000000000000003
283.15,423.15,24,439335,0.35000000000000003
283.15,428.15,24,439335,0.35000000000000003
283.15,433.15,24,439335,0.35000000000000003
283.15,413.15,0,439335,0.4
283.15,418.15,0,439335,0.4
283.15,423.15,0,439335,0.4
283.15,428.15,0,439335,0.4
283.15,433.15,0,439335,0.4
283.15,413.15,2,439335,0.4
283.15,418.15,2,439335,0.4
283.15,423.15,2,439335,0.4
283.15,428.15,2,439335,0.4
283.15,433.15,2,439335,0.4
283.15,413.15,4,439335,0.4
283.15,418.15,4,439335,0.4
283.15,423.15,4,439335,0.4
283.15,428.15,4,439335,0.4
283.15,433.15,4,439335,0.4
283.15,413.15,6,439335,0.4
283.15,418.15,6,439335,0.4
283.15,423.15,6,439335,0.4
283.15,428.15,6,439335,0.4
283.15,433.15,6,439335,0.4
283.15,413.15,8,439335,0.4
283.15,418.15,8,439335,0.4
283.15,423.15,8,439335,0.4
283.15,428.15,8,439335,0.4
283.15,433.15,8,439335,0.4
283.15,413.15,10,439335,0.4
283.15,418.15,10,439335,0.4
283.15,423.15,10,439335,0.4
283.15,428.15,10,439335,0.4
283.15,433.15,10,439335,0.4
283.15,413.15,12,439335,0.4
283.15,418.15,12,439335,0.4
283.15,423.15,12,439335,0.4
283.15,428.15,12,439335,0.4
283.15,433.15,12,439335,0.4
283.15,413.15,14,439335,0.4
283.15,418.15,14,439335,0.4
283.15,423.15,14,439335,0.4
283.15,428.15,14,439335,0.4
283.15,433.15,14,439335,0.4
283.15,413.15,16,439335,0.4
283.15,418.15,16,439335,0.4
283.15,423.15,16,439335,0.4
283.15,428.15,16,439335,0.4
283.15,433.15,16,439335,0.4
283.15,413.15,18,439335,0.4
283.15,418.15,18,439335,0.4
283.15,423.15,18,439335,0.4
283.15,428.15,18,439335,0.4
283.15,433.15,18,439335,0.4
283.15,413.15,20,439335,0.4
283.15,418.15,20,439335,0.4
283.15,423.15,20,439335,0.4
283.15,428.15,20,439335,0.4
283.15,433.15,20,439335,0.4
283.15,413.15,22,439335,0.4
283.15,418.15,22,439335,0.4
283.15,423.15,22,439335,0.4
283.15,428.15,22,439335,0.4
283.15,433.15,22,439335,0.4
283.15,413.15,24,439335,0.4
283.15,418.15,24,439335,0.4
283.15,423.15,24,439335,0.4
283.15,428.15,24,439335,0.4
283.15,433.15,24,439335,0.4
283.15,413.15,0,439335,0.45
283.15,418.15,0,439335,0.45
283.15,423.15,0,439335,0.45
283.15,428.15,0,439335,0.45
283.15,433.15,0,439335,0.45
283.15,413.15,2,439335,0.45
283.15,418.15,2,439335,0.45
283.15,423.15,2,439335,0.45
283.15,428.15,2,439335,0.45
283.15,433.15,2,439335,0.45
283.15,413.15,4,439335,0.45
283.15,418.15,4,439335,0.45
283.15,423.15,4,439335,0.45
283.15,428.15,4,439335,0.45
283.15,433.15,4,439335,0.45
283.15,413.15,6,439335,0.45
283.15,418.15,6,439335,0.45
283.15,423.15,6,439335,0.45
283.15,428.15,6,439335,0.45
283.15,433.15,6,439335,0.45
283.15,413.15,8,439335,0.45
283.15,418.15,8,439335,0.45
283.15,423.15,8,439335,0.45
283.15,428.15,8,439335,0.45
283.15,433.15,8,439335,0.45
283.15,413.15,10,439335,0.45
283.15,418.15,10,439335,0.45
283.15,423.15,10,439335,0.45
283.15,428.15,10,439335,0.45
283.15,433.15,10,439335,0.45
283.15,413.15,12,439335,0.45
283.15,418.15,12,439335,0.45
283.15,423.15,12,439335,0.45
283.15,428.15,12,439335,0.45
283.15,433.15,12,439335,0.45
283.15,413.15,14,439335,0.45
283.15,418.15,14,439335,0.45
283.15,423.15,14,439335,0.45
283.15,428.15,14,439335,0.45
283.15,433.15,14,439335,0.45
283.15,413.15,16,439335,0.45
283.15,418.15,16,439335,0.45
283.15,423.15,16,439335,0.45
283.15,428.15,16,439335,0.45
283.15,433.15,16,439335,0.45
283.15,413.15,18,439335,0.45
283.15,418.15,18,439335,0.45
283.15,423.15,18,439335,0.45
283.15,428.15,18,439335,0.45
283.15,433.15,18,439335,0.45
283.15,413.15,20,439335,0.45
283.15,418.15,20,439335,0.45
283.15,423.15,20,439335,0.45
283.15,428.15,20,439335,0.45
283.15,433.15,20,439335,0.45
283.15,413.15,22,439335,0.45
283.15,418.15,22,439335,0.45
283.15,423.15,22,439335,0.45
283.15,428.15,22,439335,0.45
283.15,433.15,22,439335,0.45
283.15,413.15,24,439335,0.45
283.15,418.15,24,439335,0.45
283.15,423.15,24,439335,0.45
283.15,428.15,24,439335,0.45
283.15,433.15,24,439335,0.45
283.15,413.15,0,439335,0.5
283.15,418.15,0,439335,0.5
283.15,423.15,0,439335,0.5
283.15,428.15,0,439335,0.5
283.15,433.15,0,439335,0.5
283.15,413.15,2,439335,0.5
283.15,418.15,2,439335,0.5
283.15,423.15,2,439335,0.5
283.15,428.15,2,439335,0.5
283.15,433.15,2,439335,0.5
283.15,413.15,4,439335,0.5
283.15,418.15,4,439335,0.5
283.15,423.15,4,439335,0.5
283.15,428.15,4,439335,0.5
283.15,433.15,4,439335,0.5
283.15,413.15,6,439335,0.5
283.15,418.15,6,439335,0.5
283.15,423.15,6,439335,0.5
283.15,428.15,6,439335,0.5
283.15,433.15,6,439335,0.5
283.15,413.15,8,439335,0.5
283.15,418.15,8,439335,0.5
283.15,423.15,8,439335,0.5
283.15,428.15,8,439335,0.5
283.15,433.15,8,439335,0.5
283.15,413.15,10,439335,0.5
283.15,418.15,10,439335,0.5
283.15,423.15,10,439335,0.5
283.15,428.15,10,439335,0.5
283.15,433.15,10,439335,0.5
283.15,413.15,12,439335,0.5
283.15,418.15,12,439335,0.5
283.15,423.15,12,439335,0.5
283.15,428.15,12,439335,0.5
283.15,433.15,12,439335,0.5
283.15,413.15,14,439335,0.5
283.15,418.15,14,439335,0.5
283.15,423.15,14,439335,0.5
283.15,428.15,14,439335,0.5
283.15,433.15,14,439335,0.5
283.15,413.15,16,439335,0.5
283.15,418.15,16,439335,0.5
283.15,423.15,16,439335,0.5
283.15,428.15,16,439335,0.5
283.15,433.15,16,439335,0.5
283.15,413.15,18,439335,0.5
283.15,418.15,18,439335,0.5
283.15,423.15,18,439335,0.5
283.15,428.15,18,439335,0.5
283.15,433.15,18,439335,0.5
283.15,413.15,20,439335,0.5
283.15,418.15,20,439335,0.5
283.15,423.15,20,439335,0.5
283.15,428.15,20,439335,0.5
283.15,433.15,20,439335,0.5
283.15,413.15,22,439335,0.5
283.15,418.15,22,439335,0.5
283.15,423.15,22,439335,0.5
283.15,428.15,22,439335,0.5
283.15,433.15,22,439335,0.5
283.15,413.15,24,439335,0.5
283.15,418.15,24,439335,0.5
283.15,423.15,24,439335,0.5
283.15,428.15,24,439335,0.5
283.15,433.15,24,439335,0.5
283.15,413.15,0,439335,0.55
283.15,418.15,0,439335,0.55
283.15,423.15,0,439335,0.55
283.15,428.15,0,439335,0.55
283.15,433.15,0,439335,0.55
283.15,413.15,2,439335,0.55
283.15,418.15,2,439335,0.55
283.15,423.15,2,439335,0.55
283.15,428.15,2,439335,0.55
283.15,433.15,2,439335,0.55
283.15,413.15,4,439335,0.55
283.15,418.15,4,439335,0.55
283.15,423.15,4,439335,0.55
283.15,428.15,4,439335,0.55
283.15,433.15,4,439335,0.55
283.15,413.15,6,439335,0.55
283.15,418.15,6,439335,0.55
283.15,423.15,6,439335,0.55
283.15,428.15,6,439335,0.55
283.15,433.15,6,439335,0.55
283.15,413.15,8,439335,0.55
283.15,418.15,8,439335,0.55
283.15,423.15,8,439335,0.55
283.15,428.15,8,439335,0.55
283.15,433.15,8,439335,0.55
283.15,413.15,10,439335,0.55
283.15,418.15,10,439335,0.55
283.15,423.15,10,439335,0.55
283.15,428.15,10,439335,0.55
283.15,433.15,10,439335,0.55
283.15,413.15,12,439335,0.55
283.15,418.15,12,439335,0.55
283.15,423.15,12,439335,0.55
283.15,428.15,12,439335,0.55
283.15,433.15,12,439335,0.55
283.15,413.15,14,439335,0.55
283.15,418.15,14,439335,0.55
283.15,423.15,14,439335,0.55
283.15,428.15,14,439335,0.55
283.15,433.15,14,439335,0.55
283.15,413.15,16,439335,0.55
283.15,418.15,16,439335,0.55
283.15,423.15,16,439335,0.55
283.15,428.15,16,439335,0.55
283.15,433.15,16,439335,0.55
283.15,413.15,18,439335,0.55
283.15,418.15,18,439335,0.55
283.15,423.15,18,439335,0.55
283.15,428.15,18,439335,0.55
283.15,433.15,18,439335,0.55
283.15,413.15,20,439335,0.55
283.15,418.15,20,439335,0.55
283.15,423.15,20,439335,0.55
283.15,428.15,20,439335,0.55
283.15,433.15,20,439335,0.55
283.15,413.15,22,439335,0.55
283.15,418.15,22,439335,0.55
283.15,423.15,22,439335,0.55
283.15,428.15,22,439335,0.55
283.15,433.15,22,439335,0.55
283.15,413.15,24,439335,0.55
283.15,418.15,24,439335,0.55
283.15,423.15,24,439335,0.55
283.15,428.15,24,439335,0.55
283.15,433.15,24,439335,0.55
283.15,413.15,0,418670,0.1
283.15,418.15,0,418670,0.1
283.15,423.15,0,418670,0.1
283.15,428.15,0,418670,0.1
283.15,433.15,0,418670,0.1
283.15,413.15,2,418670,0.1
283.15,418.15,2,418670,0.1
283.15,423.15,2,418670,0.1
283.15,428.15,2,418670,0.1
283.15,433.15,2,418670,0.1
283.15,413.15,4,418670,0.1
283.15,418.15,4,418670,0.1
283.15,423.15,4,418670,0.1
283.15,428.15,4,418670,0.1
283.15,433.15,4,418670,0.1
283.15,413.15,6,418670,0.1
283.15,418.15,6,418670,0.1
283.15,423.15,6,418670,0.1
283.15,428.15,6,418670,0.1
283.15,433.15,6,418670,0.1
283.15,413.15,8,418670,0.1
283.15,418.15,8,418670,0.1
283.15,423.15,8,418670,0.1
283.15,428.15,8,418670,0.1
283.15,433.15,8,418670,0.1
283.15,413.15,10,418670,0.1
283.15,418.15,10,418670,0.1
283.15,423.15,10,418670,0.1
283.15,428.15,10,418670,0.1
283.15,433.15,10,418670,0.1
283.15,413.15,12,418670,0.1
283.15,418.15,12,418670,0.1
283.15,423.15,12,418670,0.1
283.15,428.15,12,418670,0.1
283.15,433.15,12,418670,0.1
283.15,413.15,14,418670,0.1
283.15,418.15,14,418670,0.1
283.15,423.15,14,418670,0.1
283.15,428.15,14,418670,0.1
283.15,433.15,14,418670,0.1
283.15,413.15,16,418670,0.1
283.15,418.15,16,418670,0.1
283.15,423.15,16,418670,0.1
283.15,428.15,16,418670,0.1
283.15,433.15,16,418670,0.1
283.15,413.15,18,418670,0.1
283.15,418.15,18,418670,0.1
283.15,423.15,18,418670,0.1
283.15,428.15,18,418670,0.1
283.15,433.15,18,418670,0.1
283.15,413.15,20,418670,0.1
283.15,418.15,20,418670,0.1
283.15,423.15,20,418670,0.1
283.15,428.15,20,418670,0.1
283.15,433.15,20,418670,0.1
283.15,413.15,22,418670,0.1
283.15,418.15,22,418670,0.1
283.15,423.15,22,418670,0.1
283.15,428.15,22,418670,0.1
283.15,433.15,22,418670,0.1
283.15,413.15,24,418670,0.1
283.15,418.15,24,418670,0.1
283.15,423.15,24,418670,0.1
283.15,428.15,24,418670,0.1
283.15,433.15,24,418670,0.1
283.15,413.15,0,418670,0.15000000000000002
283.15,418.15,0,418670,0.15000000000000002
283.15,423.15,0,418670,0.15000000000000002
283.15,428.15,0,418670,0.15000000000000002
283.15,433.15,0,418670,0.15000000000000002
283.15,413.15,2,418670,0.15000000000000002
283.15,418.15,2,418670,0.15000000000000002
283.15,423.15,2,418670,0.15000000000000002
283.15,428.15,2,418670,0.15000000000000002
283.15,433.15,2,418670,0.15000000000000002
283.15,413.15,4,418670,0.15000000000000002
283.15,418.15,4,418670,0.15000000000000002
283.15,423.15,4,418670,0.15000000000000002
283.15,428.15,4,418670,0.15000000000000002
283.15,433.15,4,418670,0.15000000000000002
283.15,413.15,6,418670,0.15000000000000002
